Dates,x_close,y_close
2016-09-09,125.73,126.23
2016-09-09,125.78,126.22
2016-09-09,125.75,126.2
2016-09-09,125.75,126.21
2016-09-09,125.7,126.21
2016-09-09,125.55,126.17
2016-09-09,125.58,126.15
2016-09-09,125.59,126.13
2016-09-09,125.6,126.13
2016-09-09,125.58,126.12
2016-09-09,125.55,126.11
2016-09-09,125.53,126.1
2016-09-09,125.49,126.07
2016-09-09,125.61,126.05
2016-09-09,125.58,126.07
2016-09-09,125.62,126.07
2016-09-09,125.59,126.07
2016-09-09,125.52,126.08
2016-09-09,125.55,126.08
2016-09-09,125.56,126.07
2016-09-09,125.62,126.08
2016-09-09,125.63,126.07
2016-09-09,125.67,126.05
2016-09-09,125.67,126.11
2016-09-09,125.74,126.13
2016-09-09,125.76,126.14
2016-09-09,125.81,126.16
2016-09-09,125.86,126.17
2016-09-09,125.92,126.21
2016-09-10,125.65,126.16
2016-09-10,125.72,126.14
2016-09-10,125.73,126.1
2016-09-10,125.69,126.1
2016-09-10,125.68,126.1
2016-09-10,125.76,126.11
2016-09-10,125.75,126.11
2016-09-10,125.78,126.13
2016-09-10,125.87,126.24
2016-09-10,125.85,126.22
2016-09-10,125.85,126.24
2016-09-10,125.88,126.26
2016-09-10,125.97,126.31
2016-09-10,125.99,126.36
2016-09-10,125.94,126.4
2016-09-10,125.92,126.4
2016-09-10,125.91,126.4
2016-09-10,125.86,126.36
2016-09-10,125.9,126.36
2016-09-10,125.86,126.3
2016-09-10,125.81,126.3
2016-09-10,125.82,126.31
2016-09-10,125.82,126.25
2016-09-10,125.81,126.26
2016-09-10,125.76,126.29
2016-09-10,125.76,126.28
2016-09-10,125.61,126.2
2016-09-10,125.56,126.2
2016-09-10,125.6,126.15
2016-09-10,125.64,126.12
2016-09-10,125.61,126.11
2016-09-10,125.64,126.12
2016-09-10,125.71,126.14
2016-09-10,125.74,126.15
2016-09-10,125.66,126.17
2016-09-10,125.64,126.17
2016-09-10,125.57,126.19
2016-09-10,125.48,126.14
2016-09-10,125.54,126.13
2016-09-10,125.54,126.07
2016-09-10,125.59,126.04
2016-09-10,125.62,126.02
2016-09-10,125.53,126.03
2016-09-10,125.41,125.98
2016-09-10,125.31,125.96
2016-09-10,125.37,125.95
2016-09-10,125.32,125.92
2016-09-10,125.27,125.89
2016-09-10,125.26,125.87
2016-09-10,125.29,125.86
2016-09-10,125.28,125.87
2016-09-10,125.25,125.88
2016-09-10,125.26,125.87
2016-09-10,125.19,125.84
2016-09-10,125.15,125.86
2016-09-10,125,125.76
2016-09-10,124.89,125.75
2016-09-10,125,125.68
2016-09-10,125.06,125.65
2016-09-10,125.17,125.73
2016-09-10,125.07,125.72
2016-09-10,125.09,125.75
2016-09-10,125.11,125.78
2016-09-10,125.14,125.76
2016-09-10,125.12,125.78
2016-09-10,125.06,125.8
2016-09-10,125.08,125.78
2016-09-10,125.08,125.8
2016-09-10,125.05,125.72
2016-09-10,125.04,125.75
2016-09-10,125.15,125.7
2016-09-10,125.1,125.74
2016-09-10,125.15,125.78
2016-09-10,125.06,125.78
2016-09-10,125.07,125.8
2016-09-10,125.05,125.77
2016-09-10,125.09,125.78
2016-09-10,124.94,125.77
2016-09-10,125.01,125.68
2016-09-10,124.92,125.66
2016-09-10,124.82,125.59
2016-09-10,124.71,125.56
2016-09-10,124.68,125.47
2016-09-10,124.43,125.37
2016-09-10,124.52,125.28
2016-09-10,124.55,125.23
2016-09-10,124.29,125.19
2016-09-10,124.45,125.19
2016-09-10,124.41,125.24
2016-09-10,124.51,125.22
2016-09-10,124.51,125.28
2016-09-10,124.31,125.23
2016-09-10,124.18,125.14
2016-09-10,123.86,125.1
2016-09-10,123.79,124.9
2016-09-10,123.84,124.84
2016-09-10,123.76,124.73
2016-09-10,123.76,124.61
2016-09-10,123.79,124.6
2016-09-10,123.93,124.67
2016-09-10,123.88,124.69
2016-09-10,123.85,124.75
2016-09-10,123.81,124.79
2016-09-10,124.15,124.86
2016-09-10,123.99,124.95
2016-09-10,124.19,125.04
2016-09-10,124.13,125.08
2016-09-10,124.21,125.12
2016-09-10,124.35,125.16
2016-09-10,124.16,125.13
2016-09-10,124.22,125.15
2016-09-10,124.14,125.1
2016-09-10,124.22,125.13
2016-09-10,124.21,125.1
2016-09-10,124.31,125.14
2016-09-10,124.28,125.11
2016-09-10,124.26,125.13
2016-09-10,124.34,125.16
2016-09-10,124.35,125.21
2016-09-10,124.55,125.24
2016-09-10,124.27,125.26
2016-09-10,124.3,125.33
2016-09-10,124.38,125.32
2016-09-10,124.45,125.31
2016-09-10,124.42,125.3
2016-09-10,124.33,125.26
2016-09-10,124.29,125.23
2016-09-10,124.32,125.19
2016-09-10,124.35,125.21
2016-09-10,124.22,125.21
2016-09-10,124.25,125.18
2016-09-10,124.24,125.17
2016-09-10,124.21,125.13
2016-09-10,124.24,125.13
2016-09-10,124.31,125.12
2016-09-10,124.5,125.13
2016-09-10,124.44,125.15
2016-09-10,124.45,125.19
2016-09-10,124.42,125.21
2016-09-10,124.39,125.28
2016-09-10,124.43,125.26
2016-09-10,124.33,125.24
2016-09-10,124.38,125.22
2016-09-10,124.5,125.24
2016-09-10,124.45,125.26
2016-09-10,124.48,125.27
2016-09-10,124.49,125.27
2016-09-10,124.44,125.27
2016-09-10,124.52,125.31
2016-09-10,124.48,125.36
2016-09-10,124.5,125.35
2016-09-10,124.59,125.4
2016-09-10,124.59,125.35
2016-09-10,124.49,125.39
2016-09-10,124.49,125.39
2016-09-10,124.58,125.4
2016-09-10,124.68,125.42
2016-09-10,124.59,125.41
2016-09-10,124.42,125.39
2016-09-10,124.27,125.32
2016-09-10,124.32,125.22
2016-09-10,124.28,125.24
2016-09-10,124.15,125.18
2016-09-10,124.19,125.13
2016-09-10,124.2,125.1
2016-09-10,124.16,125.1
2016-09-10,124.05,125.02
2016-09-10,123.95,124.97
2016-09-10,123.78,124.86
2016-09-10,123.83,124.86
2016-09-10,123.88,124.8
2016-09-10,123.86,124.78
2016-09-10,123.86,124.75
2016-09-10,123.93,124.69
2016-09-10,123.99,124.72
2016-09-10,124.02,124.75
2016-09-10,124.03,124.8
2016-09-10,123.98,124.81
2016-09-10,124,124.79
2016-09-10,123.94,124.81
2016-09-10,123.85,124.8
2016-09-10,123.84,124.75
2016-09-10,123.74,124.72
2016-09-10,123.46,124.6
2016-09-10,123.55,124.53
2016-09-10,123.61,124.45
2016-09-10,123.58,124.38
2016-09-10,123.44,124.29
2016-09-10,123.14,124.18
2016-09-10,123.11,124.12
2016-09-10,123.48,123.99
2016-09-10,123.62,124.13
2016-09-10,123.65,124.21
2016-09-10,123.65,124.32
2016-09-10,123.81,124.43
2016-09-10,124.1,124.54
2016-09-10,124.18,124.62
2016-09-10,124.06,124.65
2016-09-10,124.04,124.67
2016-09-10,124.06,124.67
2016-09-10,124.25,124.7
2016-09-10,124.28,124.7
2016-09-10,124.29,124.75
2016-09-10,124.18,124.77
2016-09-10,124.25,124.83
2016-09-10,124.24,124.86
2016-09-10,124.22,124.89
2016-09-10,124.21,124.92
2016-09-10,124.22,124.94
2016-09-10,124.26,124.99
2016-09-10,124.32,125.01
2016-09-10,124.41,125.04
2016-09-10,124.28,125.04
2016-09-10,124.29,125.05
2016-09-10,124.31,125.03
2016-09-10,124.28,125
2016-09-10,124.34,125.03
2016-09-10,124.31,125.02
2016-09-10,124.42,125.02
2016-09-10,124.64,125.12
2016-09-10,124.64,125.12
2016-09-10,124.6,125.24
2016-09-10,124.55,125.3
2016-09-10,124.62,125.36
2016-09-10,124.69,125.43
2016-09-10,124.92,125.55
2016-09-10,125.06,125.68
2016-09-10,125.11,125.76
2016-09-10,125.14,125.82
2016-09-10,124.99,125.76
2016-09-10,124.85,125.74
2016-09-10,124.92,125.75
2016-09-10,124.93,125.78
2016-09-10,124.99,125.76
2016-09-10,125.02,125.71
2016-09-10,125.04,125.66
2016-09-10,125.04,125.64
2016-09-10,125.28,125.74
2016-09-10,125.22,125.78
2016-09-10,125.25,125.79
2016-09-10,125.28,125.76
2016-09-10,125.3,125.75
2016-09-10,125.28,125.72
2016-09-10,125.3,125.74
2016-09-10,125.28,125.7
2016-09-10,125.22,125.63
2016-09-10,125.21,125.63
2016-09-10,125.09,125.61
2016-09-10,124.98,125.58
2016-09-10,124.94,125.55
2016-09-10,124.89,125.51
2016-09-10,125.05,125.5
2016-09-10,124.99,125.51
2016-09-10,125.01,125.49
2016-09-10,125.12,125.59
2016-09-10,125.12,125.58
2016-09-10,125.02,125.64
2016-09-10,125.1,125.69
2016-09-10,125.09,125.75
2016-09-10,125.06,125.75
2016-09-10,125.08,125.79
2016-09-10,125.03,125.75
2016-09-10,125.12,125.76
2016-09-10,125.04,125.75
2016-09-10,125.04,125.78
2016-09-10,125.03,125.78
2016-09-10,125.04,125.79
2016-09-10,125.01,125.82
2016-09-10,124.99,125.83
2016-09-10,125.09,125.88
2016-09-10,125.24,125.91
2016-09-10,125.21,125.92
2016-09-10,125.16,125.97
2016-09-10,125.22,126.02
2016-09-10,125.18,126.08
2016-09-10,125.26,126.11
2016-09-10,125.19,126.14
2016-09-10,125.28,126.17
2016-09-10,125.32,126.2
2016-09-10,125.5,126.26
2016-09-10,125.55,126.3
2016-09-10,125.58,126.28
2016-09-10,125.63,126.34
2016-09-10,125.64,126.35
2016-09-10,125.52,126.32
2016-09-10,125.38,126.19
2016-09-10,125.42,126.17
2016-09-10,125.36,126.18
2016-09-10,125.34,126.17
2016-09-10,125.34,126.14
2016-09-10,125.25,126.1
2016-09-10,125.24,126.04
2016-09-10,125.24,126.02
2016-09-10,125.26,126
2016-09-10,125.28,125.98
2016-09-10,125.19,125.95
2016-09-10,125.19,125.93
2016-09-10,125.18,125.9
2016-09-10,125.11,125.9
2016-09-10,125,125.86
2016-09-10,124.89,125.84
2016-09-10,124.92,125.81
2016-09-10,124.93,125.77
2016-09-10,124.87,125.78
2016-09-10,124.92,125.75
2016-09-10,124.82,125.76
2016-09-10,124.75,125.7
2016-09-10,124.79,125.74
2016-09-10,124.72,125.63
2016-09-10,124.86,125.67
2016-09-10,124.94,125.71
2016-09-10,124.86,125.71
2016-09-10,124.88,125.71
2016-09-10,124.88,125.78
2016-09-10,124.92,125.75
2016-09-10,124.89,125.82
2016-09-10,124.9,125.84
2016-09-10,124.89,125.84
2016-09-10,124.87,125.82
2016-09-10,124.88,125.83
2016-09-10,124.91,125.79
2016-09-10,124.88,125.82
2016-09-10,124.85,125.77
2016-09-10,124.85,125.76
2016-09-10,124.85,125.72
2016-09-10,124.85,125.72
2016-09-10,124.84,125.72
2016-09-10,124.91,125.74
2016-09-10,125.01,125.79
2016-09-10,125.04,125.78
2016-09-10,125.01,125.81
2016-09-10,124.99,125.85
2016-09-10,125.07,125.83
2016-09-10,124.99,125.87
2016-09-10,124.97,125.86
2016-09-10,124.98,125.9
2016-09-10,125.01,125.91
2016-09-10,125.02,125.89
2016-09-10,125.02,125.92
2016-09-10,125.03,125.92
2016-09-10,124.93,125.89
2016-09-10,124.82,125.91
2016-09-10,124.88,125.89
2016-09-10,124.84,125.86
2016-09-10,124.84,125.89
2016-09-10,124.87,125.87
2016-09-10,124.81,125.81
2016-09-10,124.75,125.78
2016-09-10,124.68,125.73
2016-09-10,124.62,125.69
2016-09-10,124.62,125.63
2016-09-10,124.64,125.6
2016-09-10,124.66,125.54
2016-09-10,124.6,125.5
2016-09-10,124.62,125.51
2016-09-10,124.65,125.5
2016-09-10,124.65,125.49
2016-09-10,124.53,125.46
2016-09-10,124.54,125.4
2016-09-10,124.55,125.41
2016-09-10,124.56,125.42
2016-09-10,124.58,125.42
2016-09-10,124.56,125.39
2016-09-10,124.45,125.37
2016-09-10,124.41,125.31
2016-09-10,124.42,125.28
2016-09-10,124.34,125.23
2016-09-10,124.25,125.18
2016-09-10,124.24,125.1
2016-09-10,124.22,125.05
2016-09-10,124.25,125
2016-09-10,124.23,125.04
2016-09-10,124.29,125.01
2016-09-10,124.45,125.07
2016-09-10,124.61,125.09
2016-09-10,124.56,125.13
2016-09-10,124.62,125.18
2016-09-10,124.65,125.25
2016-09-10,124.62,125.23
2016-09-10,124.66,125.23
2016-09-10,124.61,125.24
2016-09-10,124.62,125.22
2016-09-11,126.73,126.89
2016-09-11,127.05,127.06
2016-09-11,127.11,127.2
2016-09-11,127.2,127.3
2016-09-11,127.3,127.37
2016-09-11,127.15,127.42
2016-09-11,127.09,127.41
2016-09-11,127.14,127.36
2016-09-11,127.28,127.42
2016-09-11,127.51,127.56
2016-09-11,127.44,127.59
2016-09-11,127.27,127.63
2016-09-11,127.55,127.64
2016-09-11,127.51,127.67
2016-09-11,127.37,127.69
2016-09-11,127.26,127.64
2016-09-11,127.22,127.6
2016-09-11,127.13,127.57
2016-09-11,127.18,127.56
2016-09-11,127.32,127.57
2016-09-11,127.3,127.48
2016-09-11,127.28,127.44
2016-09-11,127.17,127.43
2016-09-11,127.06,127.3
2016-09-11,127.11,127.31
2016-09-11,127.11,127.33
2016-09-11,127.07,127.32
2016-09-11,127.05,127.25
2016-09-11,127.07,127.27
2016-09-11,127.12,127.34
2016-09-11,127.09,127.3
2016-09-11,127.05,127.31
2016-09-11,127.06,127.33
2016-09-11,127.08,127.32
2016-09-11,127.01,127.3
2016-09-11,127.01,127.26
2016-09-11,126.99,127.27
2016-09-11,126.95,127.24
2016-09-11,127.08,127.23
2016-09-11,127.24,127.31
2016-09-11,127.21,127.41
2016-09-11,127.21,127.49
2016-09-11,127.23,127.49
2016-09-11,127.28,127.51
2016-09-11,127.25,127.51
2016-09-11,127.33,127.56
2016-09-11,127.46,127.66
2016-09-11,127.58,127.71
2016-09-11,127.53,127.71
2016-09-11,127.34,127.75
2016-09-11,127.26,127.71
2016-09-11,127.29,127.7
2016-09-11,127.35,127.68
2016-09-11,127.44,127.68
2016-09-11,127.41,127.68
2016-09-11,127.41,127.66
2016-09-11,127.27,127.63
2016-09-11,127.32,127.62
2016-09-11,127.39,127.64
2016-09-11,127.38,127.67
2016-09-11,127.58,127.72
2016-09-11,127.79,127.87
2016-09-11,127.78,127.91
2016-09-11,127.84,127.98
2016-09-11,127.91,128.07
2016-09-11,127.81,128.13
2016-09-11,127.86,128.13
2016-09-11,127.75,128.12
2016-09-11,127.88,128.15
2016-09-11,127.91,128.18
2016-09-11,127.94,128.17
2016-09-11,127.77,128.13
2016-09-11,127.72,128.1
2016-09-11,127.63,128.02
2016-09-11,127.62,128
2016-09-11,127.49,127.95
2016-09-11,127.45,127.94
2016-09-11,127.49,127.88
2016-09-11,127.49,127.86
2016-09-11,127.45,127.82
2016-09-11,127.36,127.84
2016-09-11,127.39,127.79
2016-09-11,127.4,127.84
2016-09-11,127.42,127.82
2016-09-11,127.29,127.85
2016-09-11,127.32,127.79
2016-09-11,127.27,127.77
2016-09-11,127.25,127.75
2016-09-11,127.27,127.71
2016-09-11,127.23,127.71
2016-09-11,127.32,127.69
2016-09-11,127.31,127.63
2016-09-11,127.28,127.63
2016-09-11,127.4,127.6
2016-09-11,127.54,127.62
2016-09-11,127.44,127.64
2016-09-11,127.43,127.67
2016-09-11,127.41,127.66
2016-09-11,127.39,127.67
2016-09-11,127.39,127.65
2016-09-11,127.37,127.65
2016-09-11,127.26,127.64
2016-09-11,127.33,127.61
2016-09-11,127.36,127.61
2016-09-11,127.36,127.58
2016-09-11,127.37,127.56
2016-09-11,127.23,127.54
2016-09-11,127.21,127.49
2016-09-11,127.15,127.46
2016-09-11,127.15,127.43
2016-09-11,127.09,127.41
2016-09-11,127.11,127.41
2016-09-11,127.19,127.37
2016-09-11,127.23,127.38
2016-09-11,127.29,127.36
2016-09-11,127.21,127.35
2016-09-11,127.16,127.34
2016-09-11,127.19,127.32
2016-09-11,127.21,127.34
2016-09-11,127.14,127.34
2016-09-11,127.16,127.32
2016-09-11,127.15,127.32
2016-09-11,127.12,127.33
2016-09-11,127.14,127.35
2016-09-11,127.21,127.34
2016-09-11,127.24,127.31
2016-09-11,127.22,127.34
2016-09-11,127.23,127.32
2016-09-11,127.18,127.31
2016-09-11,127.13,127.28
2016-09-11,127.14,127.31
2016-09-11,127.07,127.33
2016-09-11,127.19,127.31
2016-09-11,127.15,127.29
2016-09-11,127.18,127.3
2016-09-11,127.14,127.29
2016-09-11,127.11,127.3
2016-09-11,127.05,127.3
2016-09-11,127.08,127.28
2016-09-11,127.04,127.29
2016-09-11,127.05,127.27
2016-09-11,126.99,127.25
2016-09-11,127,127.22
2016-09-11,126.98,127.17
2016-09-11,127.05,127.2
2016-09-11,127.08,127.17
2016-09-11,127.01,127.16
2016-09-11,127.01,127.19
2016-09-11,127.02,127.18
2016-09-11,127.02,127.21
2016-09-11,127.05,127.21
2016-09-11,127.03,127.2
2016-09-11,126.89,127.21
2016-09-11,126.96,127.17
2016-09-11,126.96,127.17
2016-09-11,126.96,127.19
2016-09-11,126.95,127.18
2016-09-11,126.94,127.18
2016-09-11,126.91,127.16
2016-09-11,126.78,127.12
2016-09-11,126.68,127.13
2016-09-11,126.71,127.09
2016-09-11,126.68,127.06
2016-09-11,126.68,127.01
2016-09-11,126.65,126.97
2016-09-11,126.6,126.94
2016-09-11,126.61,126.94
2016-09-11,126.64,126.9
2016-09-11,126.74,126.95
2016-09-11,126.78,126.98
2016-09-11,126.78,127.01
2016-09-11,126.72,127.03
2016-09-11,126.88,127.08
2016-09-11,126.89,127.1
2016-09-11,126.92,127.16
2016-09-11,126.86,127.16
2016-09-11,126.92,127.15
2016-09-11,126.93,127.18
2016-09-11,126.96,127.15
2016-09-11,126.94,127.14
2016-09-11,126.85,127.14
2016-09-11,126.92,127.12
2016-09-11,126.95,127.18
2016-09-11,126.97,127.18
2016-09-11,127.02,127.18
2016-09-11,127.03,127.21
2016-09-11,126.98,127.24
2016-09-11,127.03,127.21
2016-09-11,127.02,127.24
2016-09-11,127.02,127.25
2016-09-11,127.21,127.53
2016-09-11,127.19,127.49
2016-09-11,127.2,127.48
2016-09-11,127.19,127.48
2016-09-11,127.2,127.48
2016-09-11,127.16,127.48
2016-09-11,127.15,127.49
2016-09-11,127.14,127.46
2016-09-11,127.15,127.46
2016-09-11,127.17,127.43
2016-09-11,127.2,127.49
2016-09-11,127.37,127.52
2016-09-11,127.35,127.52
2016-09-11,127.38,127.58
2016-09-11,127.47,127.58
2016-09-11,127.44,127.6
2016-09-11,127.38,127.62
2016-09-11,127.38,127.63
2016-09-11,127.3,127.61
2016-09-11,127.24,127.59
2016-09-11,127.21,127.57
2016-09-11,127.25,127.55
2016-09-11,127.24,127.54
2016-09-11,127.18,127.51
2016-09-11,127.1,127.53
2016-09-11,127.08,127.49
2016-09-11,127.06,127.49
2016-09-11,127.06,127.47
2016-09-11,127.06,127.48
2016-09-11,127.05,127.47
2016-09-11,126.92,127.46
2016-09-11,126.99,127.47
2016-09-11,127,127.45
2016-09-11,127.04,127.48
2016-09-11,127.08,127.48
2016-09-11,127.08,127.48
2016-09-11,127.07,127.48
2016-09-11,127.01,127.51
2016-09-11,127,127.5
2016-09-11,126.99,127.5
2016-09-11,126.97,127.51
2016-09-11,126.94,127.5
2016-09-11,126.95,127.5
2016-09-11,126.98,127.51
2016-09-11,126.97,127.51
2016-09-11,127.05,127.52
2016-09-11,127.08,127.5
2016-09-11,127.05,127.55
2016-09-11,127.04,127.55
2016-09-11,126.96,127.57
2016-09-11,126.94,127.56
2016-09-11,126.91,127.58
2016-09-11,126.79,127.52
2016-09-11,126.84,127.53
2016-09-11,126.81,127.49
2016-09-11,126.78,127.47
2016-09-11,126.81,127.48
2016-09-11,126.79,127.51
2016-09-11,126.86,127.5
2016-09-11,126.87,127.49
2016-09-11,127,127.5
2016-09-11,127.12,127.51
2016-09-11,127.1,127.56
2016-09-11,127.26,127.57
2016-09-11,127.26,127.58
2016-09-11,127.26,127.59
2016-09-11,127.28,127.62
2016-09-11,127.33,127.65
2016-09-11,127.22,127.71
2016-09-11,127.26,127.71
2016-09-11,127.24,127.7
2016-09-11,127.19,127.73
2016-09-11,127.15,127.75
2016-09-11,127.15,127.75
2016-09-11,127.16,127.76
2016-09-11,127.11,127.77
2016-09-11,127.05,127.75
2016-09-11,127.08,127.71
2016-09-11,127.09,127.71
2016-09-11,127.08,127.72
2016-09-11,127.02,127.66
2016-09-11,126.95,127.65
2016-09-11,126.86,127.6
2016-09-11,126.79,127.58
2016-09-11,126.76,127.6
2016-09-11,126.82,127.57
2016-09-11,126.82,127.55
2016-09-11,126.78,127.55
2016-09-11,126.71,127.54
2016-09-11,126.76,127.52
2016-09-11,126.76,127.48
2016-09-11,126.81,127.49
2016-09-11,126.81,127.47
2016-09-11,126.86,127.49
2016-09-11,126.82,127.51
2016-09-11,126.81,127.53
2016-09-11,126.92,127.52
2016-09-11,126.87,127.53
2016-09-11,126.85,127.56
2016-09-11,126.85,127.57
2016-09-11,126.89,127.56
2016-09-11,126.88,127.56
2016-09-11,126.85,127.51
2016-09-11,126.67,127.46
2016-09-11,126.76,127.45
2016-09-11,126.81,127.44
2016-09-11,126.86,127.45
2016-09-11,126.82,127.46
2016-09-11,126.79,127.46
2016-09-11,126.82,127.46
2016-09-11,126.8,127.45
2016-09-11,126.83,127.47
2016-09-11,126.8,127.46
2016-09-11,126.88,127.47
2016-09-11,126.81,127.44
2016-09-11,126.73,127.42
2016-09-11,126.77,127.4
2016-09-11,126.78,127.43
2016-09-11,126.76,127.44
2016-09-11,126.73,127.44
2016-09-11,126.72,127.42
2016-09-11,126.75,127.42
2016-09-11,126.84,127.45
2016-09-11,126.8,127.45
2016-09-11,126.79,127.46
2016-09-11,126.86,127.45
2016-09-11,126.97,127.47
2016-09-11,127.05,127.47
2016-09-11,127.04,127.5
2016-09-11,127.12,127.53
2016-09-11,126.98,127.55
2016-09-11,127.02,127.54
2016-09-11,127.13,127.56
2016-09-11,127.15,127.58
2016-09-11,127.17,127.62
2016-09-11,127.14,127.62
2016-09-11,127.19,127.62
2016-09-11,127.17,127.61
2016-09-11,127.18,127.62
2016-09-11,127.16,127.62
2016-09-11,127.14,127.63
2016-09-11,127.15,127.62
2016-09-11,127.13,127.59
2016-09-11,127.09,127.56
2016-09-11,127.06,127.57
2016-09-11,127.04,127.57
2016-09-11,126.98,127.52
2016-09-11,127.02,127.5
2016-09-11,126.99,127.49
2016-09-11,126.96,127.49
2016-09-11,126.97,127.49
2016-09-11,126.97,127.5
2016-09-11,127.09,127.51
2016-09-11,127.16,127.51
2016-09-11,127.18,127.51
2016-09-11,127.21,127.54
2016-09-11,127.19,127.57
2016-09-11,127.14,127.59
2016-09-11,127.15,127.57
2016-09-11,126.99,127.55
2016-09-11,127.01,127.55
2016-09-11,127.09,127.53
2016-09-11,127.07,127.52
2016-09-11,127.11,127.53
2016-09-11,127.11,127.52
2016-09-11,126.99,127.51
2016-09-11,126.95,127.48
2016-09-11,126.99,127.46
2016-09-11,126.97,127.42
2016-09-11,126.98,127.42
2016-09-11,127,127.4
2016-09-11,126.95,127.41
2016-09-11,126.98,127.4
2016-09-11,127.02,127.39
2016-09-11,126.98,127.4
2016-09-11,126.99,127.35
2016-09-11,126.93,127.37
2016-09-11,126.96,127.33
2016-09-11,126.91,127.32
2016-09-11,126.92,127.29
2016-09-11,126.79,127.29
2016-09-11,126.82,127.29
2016-09-11,126.81,127.28
2016-09-11,126.89,127.29
2016-09-11,126.94,127.3
2016-09-11,126.96,127.33
2016-09-11,126.91,127.32
2016-09-11,126.85,127.33
2016-09-11,126.85,127.31
2016-09-11,126.85,127.33
2016-09-11,126.9,127.33
2016-09-11,126.95,127.33
2016-09-12,126.65,127.46
2016-09-12,126.65,127.47
2016-09-12,126.65,127.48
2016-09-12,126.71,127.55
2016-09-12,126.74,127.57
2016-09-12,126.65,127.56
2016-09-12,126.64,127.52
2016-09-12,126.67,127.49
2016-09-12,126.66,127.45
2016-09-12,126.72,127.48
2016-09-12,126.69,127.52
2016-09-12,126.79,127.49
2016-09-12,126.75,127.47
2016-09-12,126.62,127.43
2016-09-12,126.49,127.34
2016-09-12,126.45,127.24
2016-09-12,126.39,127.13
2016-09-12,126.28,127.09
2016-09-12,126.36,127.09
2016-09-12,126.34,127.04
2016-09-12,126.34,127.03
2016-09-12,126.21,127.02
2016-09-12,126.28,127.01
2016-09-12,126.36,127.04
2016-09-12,126.37,127.09
2016-09-12,126.31,127.1
2016-09-12,126.31,127.12
2016-09-12,126.32,127.15
2016-09-12,126.38,127.17
2016-09-12,126.35,127.19
2016-09-12,126.38,127.18
2016-09-12,126.39,127.18
2016-09-12,126.44,127.22
2016-09-12,126.38,127.23
2016-09-12,126.41,127.22
2016-09-12,126.39,127.24
2016-09-12,126.45,127.25
2016-09-12,126.44,127.27
2016-09-12,126.44,127.28
2016-09-12,126.49,127.26
2016-09-12,126.39,127.25
2016-09-12,126.4,127.22
2016-09-12,126.38,127.22
2016-09-12,126.42,127.2
2016-09-12,126.46,127.23
2016-09-12,126.34,127.21
2016-09-12,126.27,127.17
2016-09-12,126.3,127.13
2016-09-12,126.36,127.11
2016-09-12,126.38,127.11
2016-09-12,126.43,127.11
2016-09-12,126.52,127.11
2016-09-12,126.52,127.16
2016-09-12,126.48,127.15
2016-09-12,126.44,127.21
2016-09-12,126.45,127.2
2016-09-12,126.46,127.22
2016-09-12,126.5,127.24
2016-09-12,126.52,127.25
2016-09-12,126.51,127.26
2016-09-12,126.46,127.26
2016-09-12,126.48,127.28
2016-09-12,126.56,127.3
2016-09-12,126.65,127.31
2016-09-12,126.68,127.35
2016-09-12,126.67,127.44
2016-09-12,126.72,127.46
2016-09-12,126.78,127.51
2016-09-12,126.75,127.52
2016-09-12,126.67,127.5
2016-09-12,126.65,127.49
2016-09-12,126.63,127.48
2016-09-12,126.56,127.4
2016-09-12,126.54,127.4
2016-09-12,126.55,127.37
2016-09-12,126.48,127.35
2016-09-12,126.5,127.32
2016-09-12,126.49,127.3
2016-09-12,126.48,127.28
2016-09-12,126.48,127.28
2016-09-12,126.49,127.24
2016-09-12,126.44,127.26
2016-09-12,126.44,127.23
2016-09-12,126.44,127.18
2016-09-12,126.44,127.19
2016-09-12,126.41,127.17
2016-09-12,126.47,127.15
2016-09-12,126.38,127.16
2016-09-12,126.49,127.18
2016-09-12,126.44,127.17
2016-09-12,126.49,127.18
2016-09-12,126.55,127.23
2016-09-12,126.54,127.25
2016-09-12,126.61,127.28
2016-09-12,126.62,127.32
2016-09-12,126.72,127.35
2016-09-12,126.7,127.4
2016-09-12,126.68,127.41
2016-09-12,126.69,127.45
2016-09-12,126.71,127.46
2016-09-12,126.74,127.47
2016-09-12,126.56,127.46
2016-09-12,126.63,127.4
2016-09-12,126.66,127.44
2016-09-12,126.69,127.43
2016-09-12,126.67,127.45
2016-09-12,126.63,127.41
2016-09-12,126.62,127.45
2016-09-12,126.6,127.43
2016-09-12,126.73,127.44
2016-09-12,126.73,127.46
2016-09-12,126.66,127.43
2016-09-12,126.65,127.49
2016-09-12,126.75,127.49
2016-09-12,126.68,127.51
2016-09-12,126.69,127.51
2016-09-12,126.68,127.51
2016-09-12,126.6,127.47
2016-09-12,126.62,127.46
2016-09-12,126.58,127.41
2016-09-12,126.59,127.44
2016-09-12,126.63,127.46
2016-09-12,126.72,127.48
2016-09-12,126.72,127.45
2016-09-12,126.76,127.49
2016-09-12,126.8,127.47
2016-09-12,126.72,127.52
2016-09-12,126.75,127.55
2016-09-12,127.01,127.58
2016-09-12,127.32,127.71
2016-09-12,127.16,127.78
2016-09-12,127.18,127.88
2016-09-12,127.16,127.93
2016-09-12,127.18,127.99
2016-09-12,127.14,127.95
2016-09-12,127.2,127.94
2016-09-12,127.15,127.94
2016-09-12,127.14,127.92
2016-09-12,127.14,127.93
2016-09-12,127.13,127.87
2016-09-12,127.12,127.82
